zipcode,HUC8,HUC4,triplet1,triplet2,triplet3,triplet1last,triplet2last,triplet3last
97429,17100302,1710,17100302,17100303,17100304,0302,0303,0304
97432,17100302,1710,17100302,17100303,17100304,0302,0303,0304
97442,17100302,1710,17100302,17100303,17100304,0302,0303,0304
97457,17100302,1710,17100302,17100303,17100304,0302,0303,0304
97469,17100302,1710,17100302,17100303,17100304,0302,0303,0304
97481,17100302,1710,17100302,17100303,17100304,0302,0303,0304
97484,17100302,1710,17100302,17100303,17100304,0302,0303,0304
97496,17100302,1710,17100302,17100303,17100304,0302,0303,0304
97435,17100303,1710,17100303,17100304,17100305,0303,0304,0305
97436,17100303,1710,17100303,17100304,17100305,0303,0304,0305
97462,17100303,1710,17100303,17100304,17100305,0303,0304,0305
97473,17100303,1710,17100303,17100304,17100305,0303,0304,0305
97486,17100303,1710,17100303,17100304,17100305,0303,0304,0305
97499,17100303,1710,17100303,17100304,17100305,0303,0304,0305
97449,17100304,1710,17100304,17100305,17100306,0304,0305,0306
97459,17100304,1710,17100304,17100305,17100306,0304,0305,0306
97414,17100305,1710,17100305,17100306,17100304,0305,0306,0304
97423,17100305,1710,17100305,17100306,17100304,0305,0306,0304
97458,17100305,1710,17100305,17100306,17100304,0305,0306,0304
97450,17100306,1710,17100306,17100304,17100305,0306,0304,0305
97465,17100306,1710,17100306,17100304,17100305,0306,0304,0305
97476,17100306,1710,17100306,17100304,17100305,0306,0304,0305
97522,17100307,1710,17100307,17100308,17100309,0307,0308,0309
97524,17100307,1710,17100307,17100308,17100309,0307,0308,0309
97536,17100307,1710,17100307,17100308,17100309,0307,0308,0309
97539,17100307,1710,17100307,17100308,17100309,0307,0308,0309
97541,17100307,1710,17100307,17100308,17100309,0307,0308,0309
97501,17100308,1710,17100308,17100309,17100310,0308,0309,0310
97502,17100308,1710,17100308,17100309,17100310,0308,0309,0310
97525,17100308,1710,17100308,17100309,17100310,0308,0309,0310
97535,17100308,1710,17100308,17100309,17100310,0308,0309,0310
97537,17100308,1710,17100308,17100309,17100310,0308,0309,0310
97544,17100309,1710,17100309,17100310,17100311,0309,0310,0311
97497,17100310,1710,17100310,17100311,17100312,0310,0311,0312
97532,17100310,1710,17100310,17100311,17100312,0310,0311,0312
97523,17100311,1710,17100311,17100310,17100312,0311,0310,0312
97531,17100311,1710,17100311,17100310,17100312,0311,0310,0312
97534,17100311,1710,17100311,17100310,17100312,0311,0310,0312
97538,17100311,1710,17100311,17100310,17100312,0311,0310,0312
94922,18010109,1801,18010109,18010108,18010110,0109,0108,0110
95410,18010108,1801,18010108,18010109,18010110,0108,0109,0110
95412,18010109,1801,18010109,18010108,18010110,0109,0108,0110
95415,18010108,1801,18010108,18010109,18010110,0108,0109,0110
95420,18010108,1801,18010108,18010109,18010110,0108,0109,0110
95427,18010108,1801,18010108,18010109,18010110,0108,0109,0110
95432,18010108,1801,18010108,18010109,18010110,0108,0109,0110
95437,18010108,1801,18010108,18010109,18010110,0108,0109,0110
95456,18010108,1801,18010108,18010109,18010110,0108,0109,0110
95459,18010108,1801,18010108,18010109,18010110,0108,0109,0110
95460,18010108,1801,18010108,18010109,18010110,0108,0109,0110
95463,18010108,1801,18010108,18010109,18010110,0108,0109,0110
95466,18010108,1801,18010108,18010109,18010110,0108,0109,0110
95468,18010108,1801,18010108,18010109,18010110,0108,0109,0110
95480,18010109,1801,18010109,18010108,18010110,0109,0108,0110
95497,18010109,1801,18010109,18010108,18010110,0109,0108,0110
95501,18010102,1801,18010102,18010105,18010107,0102,0105,0107
95503,18010102,1801,18010102,18010105,18010107,0102,0105,0107
95511,18010105,1801,18010105,18010106,18010107,0105,0106,0107
95514,18010105,1801,18010105,18010106,18010107,0105,0106,0107
95519,18010102,1801,18010102,18010105,18010107,0102,0105,0107
95521,18010102,1801,18010102,18010105,18010107,0102,0105,0107
95524,18010102,1801,18010102,18010105,18010107,0102,0105,0107
95525,18010102,1801,18010102,18010105,18010107,0102,0105,0107
95527,18010211,1801,18010211,18010212,18010210,0211,0212,0210
95528,18010105,1801,18010105,18010106,18010107,0105,0106,0107
95531,18010101,1801,18010101,18010209,18010102,0101,0209,0102
95537,18010102,1801,18010102,18010105,18010107,0102,0105,0107
95538,18010101,1801,18010101,18010209,18010102,0101,0209,0102
95540,18010105,1801,18010105,18010106,18010107,0105,0106,0107
95547,18010105,1801,18010105,18010106,18010107,0105,0106,0107
95550,18010102,1801,18010102,18010105,18010107,0102,0105,0107
95553,18010106,1801,18010106,18010107,18010105,0106,0107,0105
95556,18010209,1801,18010209,18010208,18010210,0209,0208,0210
95558,18010107,1801,18010107,18010106,18010105,0107,0106,0105
95559,18010106,1801,18010106,18010107,18010105,0106,0107,0105
95560,18010106,1801,18010106,18010107,18010105,0106,0107,0105
95562,18010105,1801,18010105,18010106,18010107,0105,0106,0107
95564,18010102,1801,18010102,18010105,18010107,0102,0105,0107
95565,18010105,1801,18010105,18010106,18010107,0105,0106,0107
95569,18010105,1801,18010105,18010106,18010107,0105,0106,0107
95570,18010102,1801,18010102,18010105,18010107,0102,0105,0107
95585,18010106,1801,18010106,18010107,18010105,0106,0107,0105
95587,18010106,1801,18010106,18010107,18010105,0106,0107,0105
96010,18010211,1801,18010211,18010212,18010210,0211,0212,0210
96014,18010208,1801,18010208,18010207,18010206,0208,0207,0206
96024,18010211,1801,18010211,18010212,18010210,0211,0212,0210
96031,18010210,1801,18010210,18010208,18010209,0210,0208,0209
96037,18010208,1801,18010208,18010207,18010206,0208,0207,0206
96038,18010207,1801,18010207,18010205,18010206,0207,0205,0206
96041,18010212,1801,18010212,18010211,18010210,0212,0211,0210
96046,18010212,1801,18010212,18010211,18010210,0212,0211,0210
96048,18010211,1801,18010211,18010212,18010210,0211,0212,0210
96052,18010211,1801,18010211,18010212,18010210,0211,0212,0210
96091,18010211,1801,18010211,18010212,18010210,0211,0212,0210
96093,18010211,1801,18010211,18010212,18010210,0211,0212,0210
96134,18010204,1801,18010204,18010202,18010201,0204,0202,0201
97603,18010204,1801,18010204,18010202,18010201,0204,0202,0201
97621,18010202,1801,18010202,18010201,18010203,0202,0201,0203
97622,18010202,1801,18010202,18010201,18010203,0202,0201,0203
97632,18010204,1801,18010204,18010202,18010201,0204,0202,0201
97633,18010204,1801,18010204,18010202,18010201,0204,0202,0201
97634,18010204,1801,18010204,18010202,18010201,0204,0202,0201
