st2,NAME,lake,lat,lon
NY,Clinton,Ore Pond,44.5910841298836,-73.8060127869434
NY,Nassau,New York State Basin #55,40.724292525649,-73.4819602862313
NY,Nassau,Nassau County Basin #494,40.7266693286284,-73.481708702313
NY,Saratoga,Stewarts Bridge Reservoir,43.3061488559849,-73.9011937961439
NY,St. Lawrence,Stark Falls Reservoir,44.4438795454473,-74.7494139217184
NY,St. Lawrence,Carry Falls Reservoir,44.4070019286363,-74.7329110644506
NY,St. Lawrence,Five Falls Reservoir,44.5282347398887,-74.8344304801397
NY,Putnam,James Pond,41.4257150645469,-73.9526303818742
NY,Dutchess,Tyrrel Lake,41.7549451428843,-73.7488265737262
NY,Yates,Keuka Lake,42.5255172304978,-77.1351535798269
NY,Yates,Seneca Lake,42.6551645767054,-76.9183744015476
NY,Hamilton,Shaw Pond,43.9714130170605,-74.4006893084021
NY,Wayne,Port Bay,43.2926016208115,-76.8309757209443
NY,Clinton,water hazard 14,44.6014265868811,-73.4857643061838
NY,Clinton,water hazard 6,44.6130651178074,-73.4833210806325
NY,Clinton,Water Hazard 5,44.6139979466845,-73.4799605885551
NY,Clinton,water hazard 7/8,44.6098978798189,-73.4780428158339
NY,Clinton,#9 Water Hazard,44.6089704007038,-73.4786088004951
NY,Greene,Ikonic Pond,42.3021039612176,-74.2543123439279
NY,Nassau,Nassau County Basin #502,40.8055234386073,-73.614477178138
NY,Suffolk,Heckscher Canal,40.7064001123549,-73.1809635863488
NY,Richmond,Saw Mill Creek,40.6083815151708,-74.1903423786343
NY,Ulster,Lake Cole,41.984379611435,-74.511036592172
NY,Hamilton,Harrington Pond,44.0245820528956,-74.7646126224872
NY,Warren,Waubeeka Lake,43.7518323218682,-73.6623736711609
NY,Richmond,Sylvan Lake,40.5794811000769,-74.1167627104488
NY,Orange,Wilkins Pond,41.3799052068029,-74.0298798962774
NY,Warren,Thirteenth Lake,43.703794704869,-74.1272437016535
NY,Hamilton,Kings Flow,43.676145713555,-74.2330034139479
NY,Warren,Chatiemac Lake,43.6444637055701,-74.0506961487836
NY,Warren,Windover Lake,43.6325732978384,-74.0128804501947
NY,Suffolk,Gooseneck Pond,40.6944309748988,-72.9859269552349
NY,Genesee,North Marsh,43.1237504658554,-78.3216437118349
NY,Suffolk,Nicoll's Creen,41.0550180705063,-72.3134327460489
NY,Nassau,V-00953,40.7947504447512,-73.6549117535347
NY,Erie,Richmond Pond,42.5904954448176,-78.8674371472671
NY,Erie,Mystery Pond,42.7440492017249,-78.702384742659
NY,Wyoming,Hickory Hill Pond,42.7465523315891,-78.3258954664045
NY,Saratoga,Delegan Pond,43.1520847355746,-73.6998472764133
NY,Nassau,Lake Kathellen,40.6313769143551,-73.6856092565426
NY,Clinton,hole 1 pond,44.9908809756322,-73.3905717591549
NY,Clinton,18,44.9894434833695,-73.3909563719515
NY,Nassau,Mill Neck Creek,40.8988709889818,-73.5626164693773
NY,Nassau,Beaver Lake,40.8849903388804,-73.5654427436109
NY,Kings,Spring Creek,40.6607983429659,-73.8593255564879
NY,Queens,Spring Creek,40.6567797547459,-73.8613793056171
NY,Onondaga,Phillips Pond,42.971541415065,-76.3450388208302
NY,Cattaraugus,Clayton Knox Pond,42.2566030413384,-78.881858768572
NY,Queens,Hawtree Creek,40.6574684952691,-73.8297568338756
NY,Rensselaer,Teal Pond,42.6437624450205,-73.5209827451419
NY,Wyoming,Clubhouse Pond,42.6515490634888,-78.3609159317633
NY,Yates,Leadership Pond,42.6346057322788,-77.0718234245343
NY,Warren,Little Joe Pond,43.5048674303325,-74.1424721115191
NY,Chemung,Koppers Lake,42.1492211392711,-76.8288696458023
NY,Washington,Spruce Pond,43.4985507063367,-73.4617802172319
NY,Columbia,Smith Pond,42.3642204057399,-73.6074119376567
NY,Essex,Goodnow Flow,43.9171419700609,-74.2163491803873
NY,Hamilton,Dunning Pond,43.4558128437561,-74.2965206555326
NY,Essex,Bloody Pond,43.9872330222222,-73.6309885425828
NY,Jefferson,Millsite Lake,44.2912031129695,-75.7754415574394
NY,Essex,Thrall Lake,44.2645823367005,-73.5569713620068
NY,Essex,Bigsby Pond,43.8366289345948,-73.9058938476866
NY,Hamilton,Abner Brook,43.2941968445259,-74.3080813864752
NY,Hamilton,Buckhorn Lake,43.4180832955851,-74.4778683638158
NY,Broome,Nathaniel Cole Park Pond,42.1416029337585,-75.7058043409194
