Zipcode,HUC8
75574,11140302
75601,12010002
75602,12010002
75603,12010002
75604,12010002
75605,11140307
75630,11140305
75631,12010002
75633,12010002
75638,11140305
75639,12010002
75640,11140307
75641,12010002
75642,12010002
75643,12010002
75644,11140307
75645,11140307
75647,12010002
75650,12010002
75651,11140307
75652,12010002
75654,12020004
75656,11140306
75657,11140306
75658,12020004
75659,11140304
75661,11140306
75662,12010002
75667,12020004
75668,11140305
75669,12010002
75670,11140307
75671,12010002
75672,12010002
75680,12020004
75681,12020004
75682,12020004
75683,11140305
75684,12010002
75686,11140305
75687,12020004
75689,12020004
75691,12010002
75692,11140304
75693,12010002
75694,11140307
75701,12020001
75702,12020001
75703,12020004
75704,12020001
75705,12010002
75706,12010002
75707,12020004
75708,12010002
75709,12020001
75711,12020001
75750,12020004
75751,12030201
75752,12020001
75754,12020001
75755,12010002
75756,12020001
75757,12020001
75758,12020001
75759,12020001
75760,12020004
75762,12020001
75763,12020001
75764,12020004
75765,12010002
75766,12020001
75770,12020001
75771,12010002
75773,12010003
75778,12020001
75779,12020001
75780,12020004
75782,12020001
75783,12010003
75784,12020004
75785,12020001
75788,12020004
75789,12020004
75790,12020001
75791,12020004
75792,12010002
75801,12020001
75803,12030201
75831,12030201
75833,12030202
75835,12030202
75838,12070103
75839,12030201
75840,12030201
75844,12020001
75845,12020002
75846,12070103
75847,12020002
75848,12030201
75849,12030201
75850,12030202
75851,12030202
75852,12030202
75853,12030201
75855,12030201
75856,12030202
75858,12020002
75859,12030201
75860,12030201
75861,12030201
75862,12030202
75865,12020002
75884,12030201
75886,12030201
75901,12020002
75903,12020005
75904,12020002
75925,12020002
75926,12020002
75928,12010005
75929,12020005
75930,12020005
75931,12020005
75932,12010005
75933,12010005
75934,12020002
75935,12010004
75936,12020002
75937,12020005
75938,12020003
75939,12020002
75941,12020002
75942,12020006
75943,12020004
75944,12020005
75946,12020005
75948,12010004
75949,12020002
75951,12020003
75954,12010004
75956,12010005
75959,12010004
75960,12030202
75961,12020005
75962,12020005
75964,12020004
75965,12020005
75966,12010005
75968,12020005
75969,12020002
75972,12020005
75973,12010004
75974,12010004
75975,12020005
75976,12020004
75977,12010005
75979,12020006
75980,12020005
76001,12030102
76002,12030102
76005,12030102
76006,12030102
76008,12030102
76009,12030109
76010,12030102
76011,12030102
76012,12030102
76013,12030102
76014,12030102
76015,12030102
76016,12030102
76017,12030102
76018,12030102
76020,12030101
76021,12030102
76022,12030102
76023,12030101
76028,12030102
76031,12060202
76033,12060202
76034,12030102
76035,12030102
76036,12030102
76039,12030102
76040,12030102
76041,12030109
76043,12060202
76044,12060202
76048,12060201
76049,12060201
76050,12030109
76051,12030104
76052,12030104
76053,12030102
76054,12030102
76055,12060202
76058,12030102
76059,12030109
76060,12030102
76061,12030102
76063,12030102
76064,12030109
76065,12030109
76066,12060201
76067,12060201
76070,12060202
76071,12030101
76073,12030101
76077,12060202
76078,12030104
76082,12030101
76084,12030102
76085,12030102
76086,12030102
76087,12060201
76088,12060201
76092,12030104
76093,12060202
76102,12030102
76103,12030102
76104,12030102
76105,12030102
76106,12030102
76107,12030102
76108,12030102
76109,12030102
76110,12030102
76111,12030102
76112,12030102
76114,12030102
76115,12030102
76116,12030102
76117,12030102
76118,12030102
76119,12030102
76120,12030102
76123,12030102
76126,12030102
76127,12030102
76129,12030102
76131,12030102
76132,12030102
76133,12030102
76134,12030102
76135,12030102
76137,12030102
76140,12030102
76148,12030102
76155,12030102
76164,12030102
76177,12030104
76179,12030101
76180,12030102
76182,12030102
76201,12030103
76203,12030103
76205,12030103
76207,12030103
76208,12030103
76209,12030103
76210,12030103
76225,12030101
76226,12030103
76227,12030103
76228,11130209
76230,12030101
76233,12030103
76234,12030104
76238,12030103
76239,12030104
76240,12030103
76241,12030103
76244,12030102
76245,11130210
76247,12030104
76248,12030102
76249,12030103
76250,12030103
76251,11130201
76252,12030103
76253,12030103
76255,11130201
76258,12030103
76259,12030104
76261,11130201
76262,12030104
76263,12030103
76264,11130210
76265,11130201
76266,12030103
76267,12030103
76268,11130210
76270,12030101
76271,12030103
76272,12030103
76273,11130210
76301,11130206
76302,11130206
76305,11130206
76306,11130206
76308,11130206
76309,11130206
76310,11130209
76311,11130206
76351,11130209
76354,11130102
76357,11130201
76360,11130207
76363,12060101
76364,11130102
76365,11130209
76366,11130209
76367,11130206
76370,11130209
76371,12060101
76372,12060101
76373,11130102
76374,12060201
76377,11130209
76379,11130209
76380,12060101
76384,11130105
76388,12060101
76389,12030101
76401,12060204
76402,12060204
76424,12060105
76426,12030101
76427,12060201
76429,12060201
76430,12060104
76431,12030101
76432,12090107
76433,12060202
76435,12070201
76436,12070201
76437,12060105
76439,12060201
76442,12070201
76443,12090107
76444,12070201
76445,12070201
76446,12070201
76448,12070201
76449,12060201
76450,12060201
76452,12070201
76453,12060201
76454,12070201
76455,12070201
76457,12060204
76458,12030101
76459,12030101
76460,12030101
76462,12060201
76463,12060201
76464,12060105
76466,12070201
76469,12060105
76470,12060201
76471,12070201
76472,12060201
76474,12070201
76475,12060201
76476,12060202
76481,12060104
76483,12060101
76484,12060201
76486,12060201
76487,12030102
76490,12060201
76491,12060104
76501,12070204
76502,12070201
76504,12070201
76511,12070204
76513,12070201
76518,12070204
76519,12070204
76520,12070204
76522,12070202
76523,12070204
76524,12070101
76525,12070202
76527,12070203
76528,12070201
76530,12070205
76531,12070201
76534,12070204
76537,12070203
76538,12070201
76539,12070203
76541,12070201
76542,12070203
76543,12070201
76544,12070201
76548,12070203
76549,12070203
76550,12070203
76554,12070204
76556,12070101
76557,12070201
76559,12070201
76561,12070201
76565,12070202
76566,12070201
76567,12070102
76569,12070204
76570,12070101
76571,12070203
76573,12070204
76574,12070205
76577,12070205
76578,12070205
76579,12070204
76596,12070201
76597,12070201
76598,12070201
76599,12070201
76621,12060202
76622,12060202
76623,12030109
76624,12060202
76626,12030109
76627,12060202
76628,12030108
76629,12070101
76630,12070101
76631,12030108
76632,12070101
76633,12060202
76634,12060204
76635,12070103
76636,12060202
76637,12060204
76638,12060203
76639,12030108
76640,12060202
76641,12030108
76642,12070103
76643,12060202
76645,12060202
76648,12030108
76649,12060204
76650,12030108
76651,12030109
76652,12060202
76653,12070103
76654,12060202
76655,12070101
76656,12070101
76657,12060203
76660,12030108
76661,12070101
76664,12070101
76665,12060204
76666,12030108
76667,12070103
76670,12030108
76671,12060202
76673,12060202
76676,12030108
76678,12070103
76679,12030108
76680,12070101
76681,12030108
76682,12070101
76685,12070101
76686,12030201
76687,12070103
76689,12060203
76690,12060202
76691,12060202
76692,12060202
76693,12030201
76701,12060202
76704,12060202
76705,12060202
76706,12060202
76707,12060202
76708,12060202
76710,12060203
76711,12060202
76712,12060203
76798,12060202
76801,12090107
76802,12090107
76820,12090204
76821,12090101
76823,12090106
76824,12090201
76825,12090110
76827,12090106
76828,12090107
76831,12090204
76832,12090201
76834,12090108
76836,12090106
76837,12090110
76841,12090109
76842,12090109
76844,12070203
76845,12090106
76848,12090109
76849,12090202
76852,12090106
76853,12070203
76854,12090204
76856,12090204
76857,12090107
76858,12090110
76859,12090109
76861,12090105
76862,12090106
76864,12090107
76865,12090101
76866,12090105
76869,12090204
76870,12070202
76871,12090109
76872,12090106
76873,12090106
76874,12090202
76875,12090105
76877,12090109
76878,12090106
76880,12070203
76882,12090101
76884,12090106
76885,12090204
76887,12090109
76888,12090106
76890,12090107
76901,12090104
76902,12090103
76903,12090105
76904,12090105
76905,12090105
76908,12090105
76909,12090104
76930,12090102
76932,12090103
76933,12080008
76934,12090104
76935,12090102
76936,12090102
76937,12090105
76939,12090102
76940,12090105
76941,12090102
76943,13040301
76945,12080008
76950,13040301
76951,12090104
76953,12090101
76955,12090105
76957,12090105
76958,12090104
77002,12040104
77003,12040104
77004,12040104
77005,12040104
77006,12040104
77007,12040104
77008,12040104
77009,12040104
77010,12040104
77011,12040104
77012,12040104
77013,12040104
77014,12040104
77015,12040104
77016,12040104
77017,12040104
77018,12040104
77019,12040104
77020,12040104
77021,12040104
77022,12040104
77023,12040104
77024,12040104
77025,12040104
77026,12040104
77027,12040104
77028,12040104
77029,12040104
77030,12040104
77031,12040104
77032,12040104
77033,12040104
77034,12040204
77035,12040104
77036,12040104
77037,12040104
77038,12040104
77039,12040104
77040,12040104
77041,12040104
77042,12040104
77043,12040104
77044,12040104
77045,12040104
77046,12040104
77047,12040204
77048,12040104
77049,12040104
77050,12040104
77051,12040104
77053,12040204
77054,12040104
77055,12040104
77056,12040104
77057,12040104
77058,12040204
77059,12040204
77060,12040104
77061,12040104
77062,12040204
77063,12040104
77064,12040104
77065,12040104
77066,12040104
77067,12040104
77068,12040102
77069,12040102
77070,12040102
77071,12040104
77072,12040104
77073,12040102
77074,12040104
77075,12040204
77076,12040104
77077,12040104
77078,12040104
77079,12040104
77080,12040104
77081,12040104
77082,12040104
77083,12040104
77084,12040104
77085,12040104
77086,12040104
77087,12040104
77088,12040104
77089,12040204
77090,12040104
77091,12040104
77092,12040104
77093,12040104
77094,12040104
77095,12040104
77096,12040104
77098,12040104
77099,12040104
77204,12040104
77301,12040101
77302,12040101
77303,12040103
77304,12040101
77306,12040103
77316,12040101
77318,12040101
77320,12030202
77326,12030202
77327,12030203
77328,12040103
77331,12030202
77334,12030202
77335,12030202
77336,12040103
77338,12040101
77339,12040101
77340,12040101
77341,12040101
77342,12030202
77345,12040101
77346,12040101
77350,12030202
77351,12030202
77354,12040102
77355,12040102
77356,12040101
77357,12040103
77358,12040103
77359,12030202
77360,12030202
77362,12040102
77363,12040101
77364,12030202
77365,12040101
77367,12030202
77368,12030203
77369,12030203
77371,12030202
77372,12040103
77373,12040102
77374,12020007
77375,12040102
77376,12020007
77377,12040102
77378,12040103
77379,12040102
77380,12040102
77381,12040102
77382,12040102
77384,12040101
77385,12040101
77386,12040101
77388,12040102
77389,12040102
77396,12040104
77401,12040104
77406,12040205
77407,12040104
77412,12090302
77414,12090402
77415,12090402
77417,12090401
77418,12070104
77419,12100401
77420,12090402
77422,12090401
77423,12070104
77426,12070104
77428,12100401
77429,12040102
77430,12070104
77431,12090402
77432,12100401
77433,12040102
77434,12090302
77435,12090401
77436,12090302
77437,12100102
77440,12100401
77441,12070104
77442,12100102
77443,12090401
77444,12090401
77445,12070104
77446,12070104
77447,12040102
77448,12090401
77449,12040104
77450,12040104
77451,12090401
77453,12090402
77454,12090401
77455,12100102
77456,12100401
77457,12090402
77458,12100401
77459,12040205
77460,12090302
77461,12070104
77464,12070104
77465,12100401
77466,12070104
77467,12090302
77468,12090402
77469,12070104
77470,12100102
77471,12070104
77473,12070104
77474,12070104
77475,12100102
77476,12070104
77477,12040104
77478,12040205
77479,12070104
77480,12090402
77481,12070104
77482,12090402
77483,12090402
77484,12040102
77485,12070104
77486,12090401
77488,12090302
77489,12040104
77493,12040104
77494,12040104
77498,12040205
77502,12040104
77503,12040104
77504,12040104
77505,12040204
77506,12040104
77507,12040204
77510,12040204
77511,12040204
77514,12040202
77515,12040205
77517,12040204
77518,12040204
77519,12020007
77520,12040104
77521,12040203
77523,12040203
77530,12040104
77531,12040205
77532,12040203
77533,12020007
77534,12040205
77535,12030203
77536,12040204
77538,12020007
77539,12040204
77541,12040205
77545,12040205
77546,12040204
77547,12040104
77550,12040204
77551,12040204
77554,12040204
77555,12040204
77560,12030203
77561,12030203
77562,12040104
77563,12040204
77564,12020007
77565,12040204
77566,12070104
77568,12040204
77571,12040104
77573,12040204
77575,12030203
77577,12040204
77578,12040204
77580,12040203
77581,12040204
77582,12030203
77583,12040205
77584,12040204
77585,12020007
77586,12040204
77587,12040104
77590,12040204
77591,12040204
77597,12030203
77598,12040204
77611,12040201
77612,12010005
77613,12040201
77614,12010005
77615,12020003
77616,12020006
77617,12040202
77619,12040201
77622,12040201
77623,12040202
77624,12020006
77625,12020006
77627,12040201
77629,12040201
77630,12010005
77632,12010005
77640,12040201
77642,12040201
77650,12040202
77651,12040201
77655,12040201
77656,12020003
77657,12020007
77659,12020007
77660,12020003
77661,12040201
77662,12020003
77663,12020006
77664,12020006
77665,12040202
77701,12040201
77702,12040201
77703,12020003
77705,12040201
77706,12040201
77707,12040201
77708,12020007
77713,12040201
77801,12070103
77802,12070103
77803,12070101
77807,12070101
77808,12070103
77830,12070103
77831,12030202
77833,12070101
77835,12070102
77836,12070102
77837,12070101
77840,12070103
77843,12070103
77845,12070103
77852,12070102
77853,12070102
77855,12030202
77856,12070103
77857,12070101
77859,12070101
77861,12070103
77863,12070102
77864,12030202
77865,12070103
77866,12070103
77867,12070101
77868,12070101
77871,12030202
77872,12030202
77873,12040101
77875,12070103
77876,12040101
77878,12070101
77879,12070102
77880,12070101
77882,12070103
77901,12100204
77904,12100204
77905,12100204
77950,12100405
77951,12100403
77954,12100204
77957,12100102
77960,12100303
77961,12100401
77962,12100102
77963,12100303
77964,12100102
77968,12100402
77969,12100402
77970,12100401
77971,12100401
77973,12100204
77974,12100204
77975,12100101
77976,12100204
77977,12100402
77978,12100402
77979,12100402
77982,12100402
77983,12100403
77984,12100101
77986,12100102
77987,12100101
77988,12100402
77990,12100404
77991,12100101
77993,12100204
77994,12100202
77995,12100101
78001,12110105
78002,12100302
78003,12100302
78004,12100201
78005,12110109
78006,12100201
78007,12110108
78008,12110110
78009,12100302
78010,12100201
78011,12110109
78012,12110110
78013,12100201
78014,12110105
78015,12100304
78016,12110109
78017,12110108
78019,12110105
78021,12110108
78022,12110111
78023,12100302
78024,12100201
78025,12100201
78026,12110110
78027,12100201
78028,12100201
78029,12100201
78039,12100302
78040,13080002
78041,13080002
78043,13080003
78044,12110105
78045,13080002
78046,13080003
78050,12110110
78052,12110110
78055,12100302
78056,12100302
78057,12110109
78058,12090204
78059,12110109
78061,12110106
78062,12110110
78063,12100302
78064,12110110
78065,12110110
78066,12100302
78067,13080003
78069,12100302
78070,12100201
78071,12110111
78072,12110105
78073,12100302
78074,12100201
